"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250"
"V1",1,0.0410752688172043,0.0370609087979375,0.04554201411161,0.041024550961845,0.0425327790214263,0.0454060967810701,0.0419021217613818,0.0430524163168658,0.0458636948135448,0.0401034928848642,0.0464477990077061,0.044270554185872,0.0430347465731591,0.0438344504734546,0.0468800517297123,0.0419700214132762,0.0425870858113849,0.0407901761879338,0.0405740800690623,0.0436482084690554,0.0434922335297268,0.0419354838709677,0.0433029080874549,0.0435840473923622,0.0400595048347678,0.0396639727775415,0.0415873015873016,0.0420996250669523,0.0463080168776371,0.0464592274678112,0.0448497854077253,0.0431624381513844,0.0436123816615254,0.0437854619419762,0.0437932871603623,0.0426264800861141,0.0425166416147735,0.0419891846039656,0.0414746543778802,0.044720628850648,0.0391739408132851,0.0401185561553932,0.0435577543557754,0.0451071159435892,0.0409960852544585,0.0424319189360355,0.0417630969913739,0.0481260647359455,0.043894143904772,0.0426414291790727,0.0421615837346174,0.0424431756975116,0.0445967316816025,0.0432085561497326,0.0466827883503312,0.0411368735976066,0.0442496793501496,0.0417674907943188,0.0421029903918817,0.0401994060246076,0.0436934091387661,0.0412393162393162,0.0420837369497363,0.0421545667447307,0.0454258010118044,0.0466393795777682,0.0424594216919273,0.0443613041154463,0.0418887230867619,0.0450982497584022,0.0427304775130862,0.0425622472866567,0.0469403065051977,0.0441427960666952,0.0430290765789754,0.0447634237107921,0.039805722732552,0.0389317889317889,0.0414220134514786,0.0444133777825573,0.0429014657109233,0.0418648905803996,0.0436448797104535,0.0414112079165322,0.0445040214477212,0.0429184549356223,0.0437252170185403,0.0426894343649947,0.0420221843003413,0.0458508233774621,0.0434457728437233,0.0400598226685183,0.0419430772523004,0.0405246880665458,0.0400512656199936,0.0459462354075185,0.0437493281737074,0.045577568474613,0.0398554575406526,0.0437379987198635,0.0446620749031425,0.0429202608878603,0.0406670252824099,0.0423212568130811,0.0438653637350706,0.0464274305185816,0.0443604964921748,0.0413293566254793,0.0437580437580438,0.0445062586926286,0.0459216441875401,0.0441269841269841,0.0429691696207971,0.0428951569984034,0.0436727737537282,0.0434689277664484,0.0448115754238203,0.0438144329896907,0.0412780100782674,0.0428251837647811,0.0435978835978836,0.0433255269320843,0.0439303904923599,0.0434139642970318,0.042863266180883,0.0422941364947132,0.0433476394849785,0.0415394679459224,0.0405911963157331,0.0438784246575342,0.0415488361975201,0.042457862171965,0.044017094017094,0.0402493133319248,0.0427167876975651,0.0390063424947146,0.034279084484759,0.034666099532114,0.0326625223896323,0.032015065913371,0.0334426923483967,0.0344973544973545,0.0336178733270102,0.0305124388688071,0.0332169681582566,0.0324997362034399,0.0326873935264054,0.0294086421063807,0.0346461668070767,0.0350671498614368,0.0321927299861422,0.0332513631989736,0.0336178733270102,0.0345995132790181,0.0305457652461818,0.0297904032343866,0.0349058599534589,0.0350932658868163,0.0339444735463593,0.0317376074726674,0.034435551811289,0.0329612468407751,0.0360851778034197,0.03098088636841,0.0340380549682875,0.0321942071264847,0.0361765329938468,0.0326144693508977,0.0344900105152471,0.0311002236659921,0.0335189548083101,0.0335213365967862,0.031977353742923,0.031236808780076,0.0362209802235598,0.0304057633223858,0.0360945485519591,0.0322134807569636,0.0319363395225464,0.0303673816096836,0.0317794380721877,0.0373426425473395,0.0324798984341938,0.0388513513513514,0.0321861057998725,0.0311539684221681,0.0332729017809534,0.0380810552068929,0.0343329447917771,0.0351971250396364,0.0325074121135112,0.0293344548417622,0.0339178830200567,0.0338098716477095,0.0333928383912633,0.0328767123287671,0.0346002342169701,0.0363907214300915,0.0315745305779922,0.0338856226616782,0.0300925925925926,0.0341099916036944,0.031649549360721,0.0318658280922432,0.0347125201504567,0.0340128868701806,0.0332879723647022,0.0320721098417357,0.0339856902356902,0.0326236627475903,0.0335903665363896,0.0354208897898218,0.0354451873076515,0.0332909245122986,0.032751792786043,0.0358164670975946,0.0333016175071361,0.0317136099763492,0.0315701442609241,0.030413756045137,0.0321221695629279,0.0339574738178356,0.0316309373686423,0.0345694531741043,0.0339790409653858,0.0335828877005348,0.0352202596297084,0.0335429769392034,0.0335471658428857,0.0325133689839572,0.0325506937033084,0.0340518587941268,0.036325237592397,0.0332169681582566,0.0328697850821745,0.031975517095821,0.0324757486292703,0.0319410319410319,0.033894714542951,0.0351138540114918,0.0294148879685675,0.0337530420061369,0.0296094078118438,0.0359735269000854,0.0298302940866449,0.0349783366796999,0.0323873826352991,0.0306975759500371,0.0356079931972789
"V2",0.0410752688172043,1,0.0439787164730155,0.0417112299465241,0.0434271045031554,0.0419341035515618,0.0405880472994567,0.0463391033222234,0.0435769896193772,0.0440386680988185,0.0421954658856709,0.0465338138647445,0.0434502043450204,0.0418842587658531,0.046481739316697,0.0407746100053792,0.042486823706572,0.0475731276117004,0.0392933618843683,0.0409756097560976,0.0442941304822169,0.0435671256454389,0.0447114864133377,0.0411570775284484,0.0431043635205436,0.0416755717033554,0.0400555436872463,0.0444278712976774,0.043515725980181,0.0423085039037772,0.0426148561614427,0.0401115401115401,0.0455556732704736,0.04224,0.0424047235641439,0.046556532932847,0.0420222534298369,0.0441636972249217,0.0421680332232989,0.0414290326051867,0.0411352040816327,0.0421267016829242,0.043617361629519,0.043971477960242,0.0433844161450464,0.0441401971522453,0.0451599192434385,0.0433724743467682,0.0401018459579885,0.0439701173959445,0.0418222554144884,0.0441382280116267,0.0431911669192466,0.0421375013200972,0.04171581769437,0.0429157462922057,0.0432165125779402,0.0443275732531931,0.0411739864864865,0.0408185361628411,0.0444872206181157,0.0444303395747382,0.0433193593464474,0.0461104480850602,0.0412217001281504,0.044623030559374,0.0421063967262546,0.0458040064970222,0.0406417112299465,0.0422912205567452,0.0446168768186227,0.0465066207342017,0.0431900791105409,0.0450053705692803,0.0403122326775021,0.0436597110754414,0.0462953063188282,0.0431823016379494,0.04123043712898,0.0469878219635737,0.038659793814433,0.042749731471536,0.043926824079983,0.041271195478298,0.0430549545651233,0.0423382763808296,0.0417563495479983,0.0468429573664328,0.0473627556512379,0.0383096787962864,0.0412093823972455,0.0431847406772396,0.042468551768627,0.0431321931805959,0.0468648998060763,0.0448179271708683,0.0415506532448062,0.0425876010781671,0.036869340232859,0.0435900182071329,0.0458302028549962,0.0392388733605676,0.0447571685535922,0.0407303370786517,0.0435109583154276,0.0406521739130435,0.0427232047730663,0.0450059646459169,0.0432918988426918,0.042486823706572,0.0400042785324634,0.0442107522266338,0.0460932510112838,0.0441684665226782,0.0425213675213675,0.0422986541337321,0.0447825617783533,0.0419550173010381,0.0433283035136883,0.0430281462309932,0.0434549930429198,0.0426751592356688,0.0440688843726602,0.0427841634738186,0.0411683776060959,0.0415905427189683,0.0453909863396795,0.0410664373253064,0.0394449300699301,0.042335451901325,0.0421628580624397,0.041958041958042,0.0461141567236375,0.0421931891197259,0.0435198978506065,0.0433476394849785,0.0447171824973319,0.0338767732373491,0.03118016388209,0.0316000845487212,0.0355222936650153,0.0329261816250664,0.0313559322033898,0.0311411379710757,0.0322960111218052,0.0285502802157132,0.0343912535824222,0.0360399013193178,0.0320649850363403,0.0366564254687997,0.0299254526091587,0.0315575524176294,0.0329505205538263,0.0334320778671181,0.0359574468085106,0.0307873846813988,0.0350048319553313,0.0329693628750133,0.0363385951901685,0.0341961279461279,0.0316529894490035,0.0344718198160093,0.0327730204038482,0.0318892268960453,0.0334002748123877,0.0324289953370072,0.0313577924114142,0.0334679133021674,0.0312133802066688,0.0322376738305942,0.0305718866916088,0.0337743358072497,0.0326713645099295,0.0328732483405331,0.0342189160467588,0.0325876532587653,0.0296587647496545,0.0334861896128826,0.0296028112022149,0.0328428236297718,0.0330304649919829,0.0335520745131245,0.0327834179357022,0.0356990622335891,0.0309278350515464,0.0349732620320856,0.0295336237118878,0.033858352084003,0.0348168654173765,0.0320628516827689,0.0330438466426605,0.0300169707254985,0.0336054277536309,0.0325365905022639,0.0323289391086001,0.0364847715736041,0.0324695928080381,0.0310003195909236,0.0302708443972384,0.0350877192982456,0.0351423965609887,0.0364622089933029,0.0354542576764799,0.0331963325956371,0.0352692713833157,0.0318553594489884,0.0350355664083236,0.0339713925115692,0.0303635217482664,0.0332559121621622,0.0323232323232323,0.0328563857975623,0.0335792963319431,0.0283627897131972,0.0318945354029343,0.0328926152853918,0.030267753201397,0.0302709568162574,0.0335243862874446,0.0308370044052863,0.030322650264379,0.0331322112840055,0.033004351055927,0.0329635499207607,0.0325425152214991,0.0320390409505623,0.0371807306821856,0.0348179002456478,0.0344464342146845,0.0302073465950953,0.0317664734921657,0.0323582985106611,0.0367963098857323,0.0339574738178356,0.0324806283833988,0.0337744838538909,0.0322204557498675,0.0321761219305673,0.0306406685236769,0.0342589637195446,0.0305286671630678,0.0337295213620302,0.0293028668147678,0.0289748182488673,0.0312633376013658,0.034666099532114,0.0296632534571941,0.0324152542372881,0.0304994686503719,0.0309179770505737
"V3",0.0370609087979375,0.0439787164730155,1,0.0415013404825737,0.0409888698630137,0.041389663306884,0.0403759880367443,0.0422081409086027,0.042465605026541,0.0401373685340202,0.0418705818379554,0.0455607476635514,0.0420077552778975,0.0421210177464186,0.0408076060249973,0.0434876676763306,0.0463404071026418,0.0423393563562493,0.0428833099881478,0.0438242668701624,0.0421489408167722,0.0440366972477064,0.0424702058504875,0.0441758476842443,0.0452363170809773,0.0404624277456647,0.0412912912912913,0.0404470463012241,0.0419587962463596,0.0447555414147842,0.0408382590005373,0.0407921644602303,0.0426997245179063,0.0432594496198737,0.0441065458859053,0.048388835003772,0.0400086505190311,0.0436194393332612,0.0400724714909944,0.0465242381520442,0.0431485634946064,0.0440495422724825,0.0435247567105122,0.0443312378061999,0.0428385980095197,0.0390249234805422,0.0397540549136012,0.0431692829868477,0.0426621160409556,0.04176011961978,0.0416131792896876,0.0452875054042369,0.0407234918228095,0.0456960680127524,0.0409457281031703,0.0456901110523533,0.044135103053847,0.0468277945619335,0.0420684539578256,0.0446866485013624,0.0439489763104298,0.0485674725742891,0.0423263327948304,0.0452272233094151,0.0421267016829242,0.0423235636440588,0.0424589455488332,0.0417568152315015,0.0434502043450204,0.0429784033523155,0.0413748518478612,0.0440542869452822,0.046124072680357,0.0434548779176078,0.0434548779176078,0.0405521078536272,0.0412976203180023,0.0413117546848382,0.0429361379160794,0.0409413281753707,0.0401207937877481,0.044679473343406,0.043501439385862,0.0450837269214255,0.046250952225487,0.0415679517553306,0.0431211498973306,0.0441589289570287,0.0413223140495868,0.0441239776151528,0.042121179393023,0.0387372926698769,0.044060475161987,0.0420258620689655,0.0451995685005394,0.0401204689684845,0.046057598964513,0.0439584235599827,0.0426179604261796,0.0415951972555746,0.0423774273146658,0.0402546945823441,0.0441145281018028,0.042322300596853,0.0411739410879381,0.0405493786788751,0.0444135273972603,0.0396018177883575,0.0445448676565526,0.0435158190260231,0.0458468176914779,0.0434455317776105,0.0457844183564568,0.0429467762873215,0.0426489498499786,0.045786758383491,0.0432245515452777,0.0411790203727785,0.0412081984897519,0.0446273830155979,0.042131217838765,0.0423584504044274,0.0433058205595455,0.0432461292044848,0.0409592529711375,0.0447567567567568,0.0454153182308522,0.0432152117545376,0.0401359798223489,0.041675664003455,0.0420656266810113,0.0388986013986014,0.0443392165303487,0.0423200859291085,0.0440956651718984,0.0406783299345283,0.0461950696677385,0.0371711577377783,0.0328166755745591,0.0303832309972475,0.0342060810810811,0.0325843893089128,0.0349680170575693,0.0353991708302328,0.0320609049967832,0.0329073482428115,0.0339433922111087,0.0324828473413379,0.0320505949190696,0.031613448932121,0.0303451223421306,0.0314310233855396,0.030387630194352,0.0335314091680815,0.0301294292382771,0.0329919137466307,0.0345532831001076,0.0316415374814186,0.0316234796404019,0.0342971718024483,0.0297663501546997,0.0338066977532853,0.0347355003186743,0.031657551535549,0.0321863419798835,0.0320866978325542,0.0338341914468845,0.0341187759889114,0.0359557797574327,0.034300232902816,0.0344345206069084,0.0338763620671054,0.0318852985234325,0.0314445499630685,0.0354246692274861,0.0311288237828522,0.0324994654693179,0.0318206086492258,0.0323375093693115,0.0316171758171331,0.035016111707841,0.0300433724743468,0.034197111299915,0.0337066666666667,0.0335272342675833,0.0323098320316679,0.0335864798374158,0.0327393731215114,0.0343686626107375,0.0290901369572141,0.0310611682391604,0.0346190832353884,0.0303094531581178,0.0343806199090236,0.0319907698762324,0.0321047629105502,0.0333333333333333,0.0316442163780201,0.0337751175716118,0.0344243194576846,0.0343564889606893,0.0331562167906482,0.0336995563067822,0.0324215862287464,0.0298114400084273,0.0357529794149512,0.0339289512869602,0.0320033687756606,0.0355819125277984,0.0335733954670621,0.0316496163682864,0.0336134453781513,0.0295940170940171,0.0332729017809534,0.0317697228144989,0.0314350306814512,0.029156064461408,0.0348651242136688,0.0339626736111111,0.0313618185645127,0.0317546331418663,0.0336696760488582,0.0321139940450872,0.0347060072171513,0.0330735201179692,0.0340049035284085,0.033272316140842,0.0341468636266324,0.0336746542805869,0.0313853957518757,0.0344232221862523,0.0324556689951639,0.0331028703121726,0.0372498935717327,0.0329073482428115,0.030373584506297,0.031110639201529,0.0324909747292419,0.0316197031619703,0.0359089451747355,0.0297409657818996,0.0295187165775401,0.0296084049665712,0.036839863713799,0.0334584450402145,0.0335570469798658,0.0306241390272332,0.0306501219641531,0.0361123017573939,0.0334330271309549
"V4",0.04554201411161,0.0417112299465241,0.0415013404825737,1,0.0449676529854704,0.0403976311336717,0.0411566061629379,0.0445223674423547,0.0464791756118506,0.0413661434026305,0.0438804043880404,0.0447401508801341,0.045221843003413,0.0398062342038753,0.0474421566546381,0.0429028815368196,0.0451585352834419,0.0439792789935511,0.0431960846898606,0.0444659776055125,0.0415769065058165,0.0428905917411665,0.0427899015832264,0.0460171374166931,0.0467299578059072,0.0426771153235201,0.0451647183846971,0.0445194640784893,0.0427277570591369,0.0461361014994233,0.0393008474576271,0.0466930227588418,0.0461845281830587,0.0421330517423442,0.0412995010085996,0.0430824600402244,0.0454935622317597,0.0445941610522939,0.0441533748811662,0.0408858603066439,0.0398360311120454,0.0417992785911309,0.0425060647611012,0.0472052354897543,0.0420401195049082,0.0429932856833442,0.0430491390172197,0.0458840823183536,0.045065963060686,0.0450602919399196,0.0419395732093809,0.0428997232275921,0.0437439691219041,0.0450922818791946,0.0403986851871488,0.0443262411347518,0.0403311398853747,0.043533658950945,0.042713567839196,0.0430719656283566,0.04491049676941,0.0434282126412725,0.0428677800234018,0.0428265524625268,0.0434414070777707,0.0450403268042317,0.0462378251097078,0.0418624519436138,0.045531914893617,0.0461751250132993,0.0427050053248136,0.04468560485158,0.0469513490545995,0.0432059447983015,0.043095212822418,0.0444232400339271,0.0412979351032448,0.0474780585809453,0.048751614291864,0.0436031053918962,0.042578166684452,0.0431914893617021,0.0450137044064938,0.0440398052085539,0.0429382160830924,0.0427841634738186,0.0441003737319808,0.0447904447051296,0.045531914893617,0.0441988950276243,0.0408902140347141,0.0455077086656034,0.0442477876106195,0.0437932871603623,0.0452609158679446,0.04368207969316,0.0463308126531047,0.0444824636441403,0.0439454174277426,0.0421431596781025,0.0424743141616354,0.0443850267379679,0.0442978322337418,0.0401924104756815,0.0410653650254669,0.0407833853438072,0.0454785827604442,0.0447568959965654,0.0445034519383962,0.0442666666666667,0.0424583377560769,0.0447491496598639,0.046609722661605,0.0454934703489617,0.0423011844331641,0.0443997032955388,0.0458774462624318,0.0422957490095299,0.0453282018387855,0.0451433461703038,0.0457731520815633,0.0446503791069924,0.0421775898520085,0.0444327176781003,0.0431496062992126,0.0420436402341671,0.04336273780423,0.0472112193555294,0.0402640978460872,0.0469151670951157,0.0444964871194379,0.0443360433604336,0.0444113897152571,0.0425283699225793,0.0437302423603793,0.0451159821238561,0.0419433027716303,0.0306133110437781,0.0333614864864865,0.0361534419337888,0.0307500519426553,0.032912723449001,0.0327662255828607,0.0341719077568134,0.0353578254406456,0.0354094214353462,0.0328436516264428,0.0367654871958347,0.0341391009329941,0.0329222408026756,0.0345229270358996,0.0351753453772582,0.0312930943035961,0.0329808397026489,0.0331932773109244,0.0326595744680851,0.0323367260390161,0.0351283129995793,0.0318537859007833,0.0316981916441488,0.0328509559522552,0.0349848119828218,0.0354706684856753,0.0328516477804346,0.0333821682712432,0.0336134453781513,0.0337136929460581,0.0351912338004425,0.0341618191433104,0.0362303664921466,0.0350728026357743,0.0321037525247156,0.036604774535809,0.0343710823234434,0.0346279339016946,0.0324675324675325,0.0346869712351946,0.0340128868701806,0.0348590803136258,0.0331573389651531,0.0318148187295212,0.0339658245099067,0.0358080436837131,0.0339125855713533,0.0356806529245579,0.0397830018083183,0.0335761799176433,0.032521186440678,0.0335860181090756,0.0353226486714466,0.0308674270168463,0.0323089875815618,0.0338022254881377,0.0360916413850821,0.0359704751013619,0.0334064098548909,0.0313807531380753,0.0331853730712323,0.0359484034679636,0.0341871406168322,0.0348861944267177,0.0325015726567415,0.0339036094304194,0.0333959507409727,0.0368586387434555,0.0344974901206878,0.0350010510826151,0.0315844155844156,0.0330621610346266,0.0329153605015674,0.0360236636382844,0.0338199768931835,0.0329030892932713,0.0358839050131926,0.036911686938128,0.0355237892041818,0.0334209143457698,0.0375685943436049,0.0343904006856653,0.0332049547205163,0.0311063602351684,0.0349606299212598,0.0316894018887723,0.0356581017304667,0.0315680166147456,0.036388566606898,0.0334857021367067,0.0348947869303162,0.0359306454982244,0.0342085992258604,0.0360571794324728,0.0320220549252465,0.0309661436829067,0.0332844881724932,0.0356277010646147,0.033969385615433,0.0315645973154362,0.0376066575371326,0.0315253157838871,0.0320580197603532,0.0327142254115661,0.0338174493798367,0.0345263157894737,0.0338538937218321,0.037292817679558,0.0308370044052863,0.0356354462314727,0.0298148341876765,0.0347559687301923,0.0314670595664071
"V5",0.041024550961845,0.0434271045031554,0.0409888698630137,0.0449676529854704,1,0.0430870209612534,0.0428496042216359,0.0470062745932149,0.0419378935012272,0.0418520873066328,0.04605617131174,0.0431421706883944,0.0408271474019088,0.0445758952149572,0.0449307537794693,0.0449498184924194,0.0427523130915665,0.0435791917273399,0.0422415623009977,0.0424892703862661,0.0434173669467787,0.0435984687367078,0.0419423692636073,0.0425307927150226,0.0416098941410754,0.0405191516302627,0.04067617538299,0.0473172792564428,0.0441035474592522,0.0439870441960088,0.0436537440254912,0.0451688505379781,0.0428332636857501,0.0468121160771023,0.0434459315912471,0.0429039416675473,0.0440783138975072,0.0428525743524145,0.0414475068377867,0.042039165602384,0.0432768242602927,0.0419535967793198,0.0421096957574482,0.0451143895659611,0.0378820033955857,0.0441654037670491,0.045063025210084,0.0435146443514644,0.0451048582569291,0.045099281791297,0.042532981530343,0.0410610079575597,0.0430038510911425,0.0463360939301814,0.0411060493696366,0.0454545454545455,0.0453625811947609,0.0421386977236633,0.0431918008784773,0.0393246420175251,0.0430743243243243,0.0395586092025817,0.0432426689332767,0.0409774837263899,0.0417194761301225,0.0472696782307934,0.0414893617021277,0.0452503209242619,0.0455704270235819,0.0433308613200551,0.0454157782515991,0.0455028705081863,0.0446608106677955,0.0423639059521288,0.0439117522274077,0.0428073142373956,0.0423291565757608,0.0436566379128971,0.039846580012785,0.0434228686697102,0.0419550633585348,0.0403601694915254,0.0437342304457527,0.044632469592808,0.0458882813337622,0.0470550576184379,0.0445866666666667,0.0433857932794555,0.0422490470139771,0.0419180692283265,0.0429317140726537,0.0393667546174142,0.0440659925492283,0.0471768598569751,0.0486451888201408,0.0442788717402874,0.0463681803679677,0.0405232929164008,0.0427561080154308,0.0400970771341142,0.0429584170987197,0.0399829859634198,0.0448838669177652,0.0457081545064378,0.0464323748668797,0.0416129032258064,0.0444139677181137,0.0437901498929336,0.0417812566109583,0.0419766206163656,0.0478321082347928,0.0446779157380877,0.0455453876091301,0.0437473324797268,0.0438874788494078,0.0431152911338899,0.0454691002241435,0.0395606739176797,0.0460371715445418,0.0437333333333333,0.0440398052085539,0.0426067793052786,0.0429914439632407,0.0406341873162537,0.0428631314189897,0.0421981292517007,0.0422983144280717,0.0436774262277618,0.0434688346883469,0.0442713889481545,0.0420996818663839,0.0461888756369945,0.0432340786266822,0.0413581552781891,0.0401593792597253,0.045933014354067,0.0449556775010553,0.0315338832619818,0.0330909474127938,0.0315503552026745,0.0337043586809529,0.0329693406131877,0.0322817314746882,0.0315272993005533,0.0334391534391534,0.0304743952246308,0.0332250288229745,0.0369269949066214,0.0325546982348589,0.030719566802041,0.0303285593934288,0.0332556661724211,0.0305884843353091,0.0344430485762144,0.0330327181208054,0.0292187169172136,0.0353540715574902,0.0342041758472353,0.0350418410041841,0.0341169128354483,0.0335620052770449,0.0324465310380803,0.0316316943313498,0.0322647577549538,0.0332218972001672,0.0333438188109468,0.0370986178946275,0.0332878294655046,0.0336710998522271,0.0328261775739892,0.0312962571368154,0.0342480323335461,0.0359978824775013,0.0329166666666667,0.0368615060558189,0.0337341704799404,0.0338679046212281,0.0312401388450615,0.0336010143702451,0.0316908822910086,0.0347126680071965,0.0345622119815668,0.0336925813539814,0.0322309711286089,0.037684497016644,0.0323737213961826,0.0336320506062203,0.0348775575108661,0.0347295306251316,0.0350489422166088,0.0328692557311839,0.0337788066926234,0.0353768633214361,0.0325838017905476,0.0331262939958592,0.0355128472947566,0.0341397004921981,0.0336782094594595,0.034908247205231,0.0330552659019812,0.0325280779826234,0.0389760876435268,0.035468391404131,0.0337746273324299,0.034745409015025,0.0336707511987214,0.0306197094785244,0.0363731109953101,0.035166440571846,0.0338345864661654,0.0332421628445193,0.03485198404367,0.0321967697667054,0.0354998419888339,0.0323835558826622,0.0361291697751252,0.0363043249500158,0.0336972496325845,0.0330092938788591,0.0325093477357707,0.0309465371892007,0.0328486243330892,0.0315315315315315,0.0333298505903249,0.0313050689333472,0.0324171212757029,0.0349702380952381,0.0350580781414995,0.0363067292644757,0.0345872518286311,0.032699861981102,0.0343803056027165,0.035185760115906,0.0328005849785856,0.0319874147876245,0.0294976026683344,0.0314070351758794,0.0363483559197395,0.0322409587442995,0.0329831932773109,0.0315756236185665,0.0315800591465991,0.0305727148989635,0.0345585925227773,0.0351471522337497,0.030464824120603,0.0317891874934644,0.0339800734137389,0.0341555977229602,0.034134007585335
